20250101,115400,93486.32,93486.32,93486.21,93486.21,2.48918,0
20250101,115500,93486.22,93486.22,93450.83,93450.84,7.1973,0
20250101,115600,93450.84,93472.37,93450.83,93456,4.56866,0
20250101,115700,93456,93458.23,93443.99,93444,8.57554,0
20250101,115800,93443.99,93453.5,93443.99,93453.5,2.37995,0
20250101,115900,93453.5,93465.21,93444.64,93444.64,4.71892,0
20250101,120000,93444.65,93452.37,93444.64,93445.31,5.07762,0
20250101,120100,93445.32,93448,93445.32,93448,1.87276,0
20250101,120200,93448,93448,93416,93416,3.78526,0
20250101,120300,93416.01,93426.75,93414.33,93417.84,8.97766,0
20250101,120400,93417.84,93500.48,93417.84,93500.47,11.13021,0
20250101,120500,93500.47,93510.27,93500.47,93510.26,1.75445,0
20250101,120600,93510.27,93511.37,93482,93482,4.79713,0
20250101,120700,93482,93482.01,93470.01,93470.02,3.30006,0
20250101,120800,93470.01,93478.55,93469.16,93478.55,3.47441,0
20250101,120900,93478.55,93482.7,93470.04,93482.7,6.67016,0
20250101,121000,93482.7,93482.7,93468.54,93468.55,1.55396,0
20250101,121100,93468.54,93468.54,93416.61,93416.62,3.5122,0
20250101,121200,93416.61,93416.62,93416.6,93416.6,2.80484,0
20250101,121300,93416.61,93423.59,93407.07,93407.07,2.91685,0
20250101,121400,93407.08,93451.38,93407.07,93451.38,5.12682,0
20250101,121500,93451.37,93479.65,93451.37,93479.65,2.38366,0
20250101,121600,93479.65,93479.66,93460,93476.88,3.89018,0
20250101,121700,93476.88,93501.28,93476.87,93501.28,10.09483,0
20250101,121800,93501.28,93545.46,93485.83,93545.45,7.88642,0
20250101,121900,93545.46,93573.17,93544.7,93544.71,3.62263,0
20250101,122000,93544.71,93648.9,93544.7,93630.1,38.34569,0
20250101,122100,93630.09,93650.49,93615.99,93650.49,8.91099,0
20250101,122200,93650.49,93758.66,93650.48,93752.62,55.48952,0
20250101,122300,93752.63,93799.99,93742.78,93799.99,20.00914,0
20250101,122400,93799.99,93842.1,93760,93782.31,38.15838,0
20250101,122500,93782.32,93841.8,93782.31,93818.19,15.11608,0
